Education,Skills,Years_Experience,Certifications,Test_Score,Interview_Rating,Gender,Selection_Status,AI_Selection,Merit_Score
Master's,80.6387383763247,6,Yes,53.943574743449645,2,Female,0,0,0.0
Bachelor's,74.06957779429317,8,No,79.28335819050525,5,Male,1,1,0.98
PhD,83.49394588503411,4,No,85.49438424155201,3,Male,0,0,0.0
Bachelor's,71.3214791927547,15,No,62.61888156453311,3,Female,0,0,0.0
Bachelor's,61.0956199422811,1,Yes,73.43391633203848,5,Female,0,0,0.0
Master's,82.17100107267265,2,No,73.23105203249793,2,Male,0,0,0.0
PhD,56.64867619707496,2,Yes,79.63840056352198,4,Female,0,0,0.0
PhD,53.066719792000356,19,No,76.46669331847586,3,Male,0,0,0.0
PhD,87.33924473800998,9,Yes,65.88069536932034,4,Male,0,0,0.0
Master's,64.78228043475112,2,Yes,91.11211652217291,3,Female,0,0,0.0
Master's,94.98525864167458,14,Yes,58.31663280873154,1,Female,0,0,0.0
Master's,82.84892180089909,13,No,68.93914719153177,5,Female,0,0,0.0
Master's,63.642419291487414,3,No,61.68243950050523,2,Female,0,0,0.0
Master's,77.29332148394,9,No,78.55736950510074,3,Male,0,0,0.0
PhD,100.0,10,No,79.64401153133245,5,Male,1,1,1.0
Bachelor's,81.31409714218589,10,Yes,73.83244623826187,4,Male,1,1,0.99
PhD,78.7254836011366,7,No,62.8744457159908,2,Male,0,0,0.0
Bachelor's,61.07918389530069,8,No,65.67359576820166,2,Female,0,0,0.0
Master's,97.66832044298091,7,Yes,83.92201565338395,5,Male,1,1,0.98
Bachelor's,89.76906570269459,11,Yes,74.202374348129,5,Male,1,1,0.98
PhD,61.21656952409947,16,Yes,70.45266202733694,5,Female,0,0,0.0
PhD,98.20619283114688,14,Yes,68.03437588855354,1,Male,0,0,0.0
Bachelor's,72.47126824753522,18,No,73.80101815871657,1,Male,0,0,0.01
Master's,57.39427487994959,19,No,80.69367347249008,2,Female,0,0,0.0
Master's,61.022219397721955,5,Yes,72.55246543949296,5,Female,0,0,0.0
PhD,83.16552050612165,4,Yes,79.3283080136141,1,Female,0,0,0.0
Bachelor's,57.49749764716751,7,No,59.37253922755581,2,Female,0,0,0.0
Master's,53.45325413420626,17,Yes,86.34366174114805,3,Male,0,0,0.0
Master's,63.41688276372285,20,Yes,74.62040063521619,5,Male,0,0,0.0
PhD,65.65730163385581,20,Yes,65.19316560063226,1,Male,0,0,0.0
Master's,59.90026711542157,14,No,79.40858267770841,2,Female,0,0,0.0
Bachelor's,63.19082659092954,2,No,76.80842041955722,5,Male,0,0,0.0
PhD,83.75396851092088,13,No,63.765443827624836,2,Female,0,0,0.0
PhD,73.84753654719174,14,Yes,73.78450028919234,3,Male,0,0,0.0
Bachelor's,62.26538870277243,12,No,69.82225130559183,2,Female,0,0,0.0
PhD,63.58227876579572,20,Yes,62.32263052548234,2,Male,0,0,0.0
Master's,68.0251573560797,19,No,70.78395290415177,3,Female,0,0,0.0
Master's,68.88378688114719,20,Yes,64.54687856527417,4,Female,0,0,0.0
Bachelor's,68.94720615673879,8,Yes,62.76817389620112,5,Female,0,0,0.0
Master's,83.20371494574977,16,No,79.97092615515298,3,Female,0,0,0.0
Bachelor's,72.95557606438098,18,No,78.05709960457519,3,Male,0,0,0.0
Bachelor's,73.39686514898823,3,Yes,72.4320253633477,5,Male,0,0,0.0
Master's,91.40178030550133,19,Yes,52.583592908318714,2,Male,0,0,0.0
Bachelor's,98.14977147838103,9,Yes,74.2850463325549,1,Male,0,0,0.0
Master's,51.53543070703002,2,Yes,82.60494600435143,5,Female,0,0,0.0
PhD,46.31637831406572,18,Yes,87.10950603654385,3,Female,0,0,0.0
PhD,64.7589082806642,8,No,85.17578742291816,2,Male,0,0,0.0
Bachelor's,81.74692859341971,4,Yes,63.10283204089315,4,Female,0,0,0.0
Master's,75.63979599981145,13,No,67.222383805252,2,Female,0,0,0.0
Master's,85.81149554067822,6,No,73.3339388085318,1,Female,0,0,0.0
PhD,64.11454231461829,20,No,74.23308651740398,2,Female,0,0,0.0
PhD,40.64939751732997,5,No,75.30373424530174,1,Female,0,0,0.0
Master's,49.49827403082962,7,Yes,86.19591899318036,4,Male,0,0,0.0
Bachelor's,78.47101087987902,1,No,76.95458604910834,4,Male,0,0,0.01
PhD,85.92630408337328,13,No,87.13727025766141,2,Male,0,0,0.0
Bachelor's,41.398047278468354,6,No,67.25991784630453,5,Female,0,0,0.0
Bachelor's,91.15986299962061,2,Yes,71.10568514392276,5,Male,0,0,0.0
PhD,76.96948767699408,19,No,70.75569868286053,5,Male,1,1,0.97
Bachelor's,68.94366852580944,5,No,74.43667771720982,4,Female,0,0,0.0
Bachelor's,60.59765263223246,20,No,61.435230518245156,1,Female,0,0,0.0
Master's,93.86741615243497,13,Yes,94.21382101691353,3,Female,0,0,0.0
Bachelor's,83.455096490336,11,Yes,75.96441424926552,2,Male,0,0,0.0
Master's,77.3623517781497,17,Yes,63.56538655144659,1,Male,0,0,0.0
PhD,59.02896246694953,11,No,64.12690460471404,3,Male,0,0,0.0
PhD,94.21271840350583,6,Yes,75.80300264883509,4,Female,1,1,0.97
Master's,70.45526736932214,4,Yes,80.92288851883006,3,Male,0,0,0.0
PhD,74.48526185587181,11,Yes,84.39931233911216,4,Male,1,1,0.99
Bachelor's,71.09589097266323,8,No,75.47313154531764,4,Female,1,1,1.0
Bachelor's,58.5167430306791,10,Yes,81.09968282742392,1,Male,0,0,0.0
Bachelor's,74.79581478875308,3,No,78.4026284185146,5,Male,0,0,0.01
PhD,80.45407842187605,13,No,73.94948113221879,5,Female,1,1,0.99
Bachelor's,63.37588884799567,11,No,71.59401052995598,1,Female,0,0,0.0
PhD,73.51114991158467,17,No,75.27048827706425,2,Female,0,0,0.0
Bachelor's,70.87749136565418,6,Yes,73.8406846714426,4,Male,1,1,0.91
Master's,83.72696994211995,0,Yes,74.93865641167525,2,Male,0,0,0.0
PhD,65.51588093097091,12,No,79.49389607583583,4,Male,0,0,0.0
PhD,73.39856445526611,15,No,91.19883797056653,4,Male,1,1,0.98
Bachelor's,76.55754101988421,4,No,64.9552652758116,5,Female,0,0,0.0
PhD,65.17649356333648,18,No,75.94834103765238,5,Female,0,0,0.0
PhD,57.61968148480733,8,Yes,78.5179432435471,4,Female,0,0,0.0
Master's,60.06090821121843,8,Yes,71.28671797212074,5,Male,0,0,0.0
Master's,76.13785054792868,11,No,85.79965992495013,5,Female,1,1,0.99
Bachelor's,66.47025830084107,17,Yes,70.13948404525884,3,Male,0,0,0.0
Master's,66.27115812121535,9,Yes,81.74563977999793,3,Male,0,0,0.0
Bachelor's,79.062213505236,16,Yes,87.59528700933599,4,Male,1,1,0.99
Bachelor's,85.2923728454297,18,Yes,78.97674270666052,5,Male,1,1,0.99
Bachelor's,87.8757381001723,10,No,73.23815915690446,3,Male,0,0,0.0
PhD,60.81248262846389,15,Yes,79.80755990042275,2,Male,0,0,0.0
Master's,83.84118428196489,7,No,71.02873780592057,4,Female,1,1,0.96
Bachelor's,100.0,14,Yes,67.91273790319164,4,Female,0,0,0.01
Master's,71.89105299445508,10,Yes,78.66152188909537,2,Female,0,0,0.0
Bachelor's,68.90034710116011,6,No,82.49869486608775,4,Male,0,0,0.0
Master's,65.773586242489,1,Yes,75.96135842254844,5,Female,0,0,0.0
Master's,54.04364223191498,18,No,80.58798361184517,3,Female,0,0,0.0
Bachelor's,82.63380244607258,8,Yes,98.0631438523515,1,Male,0,0,0.01
PhD,68.96708133690603,17,No,87.20022170987812,3,Female,0,0,0.0
Master's,67.75435266963993,12,Yes,69.35265344622431,2,Female,0,0,0.0
PhD,80.31015157120248,0,No,76.8524878213872,1,Female,0,0,0.0
PhD,81.69224576308049,18,Yes,78.02067292436533,5,Male,1,1,1.0
Bachelor's,60.98735097002777,12,No,66.59558854568519,5,Male,0,0,0.0
Bachelor's,61.34553512529343,13,Yes,81.15619189511871,3,Male,0,0,0.0
Bachelor's,60.679665392710724,16,No,67.44173711959502,4,Female,0,0,0.0
Master's,100.0,19,No,81.72779001386378,4,Female,1,1,0.97
Bachelor's,92.15718979995248,0,Yes,94.33191835072887,2,Male,0,0,0.0
Bachelor's,80.60560633811903,4,No,73.73862055090147,4,Female,0,0,0.0
Master's,64.36883142759034,19,No,79.37257566920536,5,Male,0,0,0.0
Master's,66.14606451522825,13,Yes,77.91905911367851,1,Male,0,0,0.0
Bachelor's,75.45155984614615,17,Yes,65.66217446828418,3,Female,0,0,0.0
Bachelor's,100.0,12,Yes,67.63596047783271,3,Male,0,0,0.0
Bachelor's,74.33315738708895,11,No,78.59286417787926,3,Male,0,0,0.0
Bachelor's,77.63238364701888,14,No,76.31321218849176,4,Male,1,1,0.98
PhD,31.76528400179297,3,Yes,73.66638244704846,1,Male,0,0,0.0
PhD,73.86368390945064,8,No,84.32122076105968,4,Female,0,0,0.41
Bachelor's,49.09207799866583,2,Yes,79.66072397430726,4,Female,0,0,0.0
PhD,62.69507624137588,10,No,97.03821677235722,5,Female,0,0,0.0
Master's,70.70328882609786,14,Yes,65.7155991847775,5,Male,0,0,0.0
PhD,65.46847436608888,15,No,70.99606434102266,4,Female,0,0,0.0
PhD,60.46060118949963,6,Yes,89.5312285497389,2,Male,0,0,0.0
Bachelor's,60.59429640501583,6,Yes,91.8807301305938,2,Male,0,0,0.0
PhD,66.83427602262616,8,Yes,66.40699535378428,2,Male,0,0,0.0
PhD,66.17937372292603,16,No,71.10699796898923,4,Male,0,0,0.0
PhD,70.30408851980074,12,No,73.21009729479205,1,Male,0,0,0.0
PhD,69.18282523234514,8,No,89.08569990940977,2,Male,0,0,0.0
Master's,89.18313935879628,8,Yes,73.6441293434172,5,Female,1,1,1.0
Bachelor's,39.2559903409172,19,No,73.30166360649899,3,Male,0,0,0.0
Bachelor's,73.67459785375632,11,No,72.35636978428016,3,Male,0,0,0.0
Master's,71.0651441537272,20,Yes,76.08830531150696,4,Male,1,1,0.9
PhD,67.98714477761207,18,Yes,78.43438780990212,3,Male,0,0,0.0
Master's,59.41284362153657,14,Yes,93.78496942744547,4,Male,0,0,0.01
PhD,67.75437272982215,17,Yes,89.64133849981434,3,Female,0,0,0.0
Master's,45.49738662850646,7,No,64.18143952554574,1,Male,0,0,0.0
Bachelor's,73.10076838300625,5,Yes,73.12491903028163,1,Female,0,0,0.0
Bachelor's,75.82088752631344,5,No,75.20401757434124,1,Male,0,0,0.0
Bachelor's,59.43897260475356,2,Yes,70.5632348547301,1,Male,0,0,0.0
PhD,99.11036563177622,2,No,85.02609567937554,2,Female,0,0,0.0
PhD,68.19333442377263,1,Yes,88.48381415948816,5,Female,0,0,0.0
Master's,70.66109234940086,4,Yes,70.20246031699769,1,Male,0,0,0.0
Master's,90.03672496825233,19,Yes,75.12019711535416,2,Male,0,0,0.0
Bachelor's,100.0,11,Yes,83.97022588798472,4,Female,1,1,0.98
PhD,53.149908791062344,5,Yes,85.6840477805895,3,Female,0,0,0.0
Master's,61.342562816899886,15,No,69.96103555606629,3,Female,0,0,0.0
PhD,68.45984246510653,4,No,79.78143679108037,2,Female,0,0,0.0
PhD,58.85690965534567,5,No,68.06978262471569,3,Female,0,0,0.0
Bachelor's,82.69168782025758,3,No,85.56626331208624,1,Female,0,0,0.0
Bachelor's,57.20525745923249,13,No,67.72447125413414,3,Female,0,0,0.0
PhD,88.99904745319951,2,Yes,76.12001316002461,1,Female,0,0,0.0
PhD,79.3547087396121,16,Yes,70.24996834479826,1,Female,0,0,0.01
PhD,87.46064779275974,4,No,65.17179277681512,3,Female,0,0,0.0
PhD,57.272441002324705,20,No,69.29358623899893,2,Male,0,0,0.0
Bachelor's,64.24758376120677,20,No,71.54188647167351,4,Male,0,0,0.02
Master's,83.46978321676107,5,No,87.48331451253458,2,Female,0,0,0.0
Bachelor's,80.74889784250871,19,No,70.28743136339487,5,Male,1,1,0.92
Master's,65.69711858570489,3,Yes,75.72295505042588,5,Male,0,0,0.0
PhD,67.83201303470634,12,No,68.27074214774042,1,Male,0,0,0.0
Master's,63.484780782702174,7,Yes,84.20814570429232,1,Female,0,0,0.0
Bachelor's,67.42833963284458,10,No,85.560755731468,2,Female,0,0,0.0
Bachelor's,55.51989190709922,18,Yes,82.8415135190605,2,Male,0,0,0.0
PhD,53.0017382010751,4,No,71.45695045521505,1,Male,0,0,0.0
Bachelor's,85.08145773420135,4,No,68.35335708866273,4,Female,0,0,0.0
PhD,66.91893354875018,2,Yes,65.78388217448264,4,Male,0,0,0.0
Bachelor's,87.26991611321051,1,Yes,82.6888629123912,5,Male,0,0,0.0
Bachelor's,78.93977202579119,2,Yes,70.40332677139213,4,Female,0,0,0.0
PhD,74.68015768910074,14,No,83.51179034433251,3,Female,0,0,0.0
Master's,59.34667389392325,6,No,66.45123556651262,1,Female,0,0,0.0
Bachelor's,51.83830339002994,2,No,72.91394835788468,2,Female,0,0,0.0
Master's,63.146369219092804,14,No,70.44450881091615,1,Male,0,0,0.0
Bachelor's,92.97876111135326,10,Yes,67.85321698477534,3,Male,0,0,0.0
Bachelor's,83.3343529430075,15,Yes,57.54829553404994,4,Male,0,0,0.0
Bachelor's,61.74379019252905,12,Yes,61.761670002027486,1,Female,0,0,0.0
Bachelor's,63.31659653893688,1,Yes,86.28176126045571,3,Male,0,0,0.0
Master's,56.063657791142674,19,Yes,66.6379006330111,4,Female,0,0,0.0
Master's,46.79371581198704,11,Yes,81.69851969658028,5,Male,0,0,0.0
Bachelor's,71.52400019956791,20,Yes,75.15141356624582,5,Female,1,1,0.87
Bachelor's,95.87616114574591,6,No,71.55444409832991,5,Female,1,1,0.81
Master's,96.06449050163326,0,No,70.76061543217358,3,Male,0,0,0.0
PhD,79.11855939667905,13,Yes,74.17905101347183,3,Male,0,0,0.0
PhD,60.95991339326311,9,Yes,81.6621207901062,2,Male,0,0,0.0
Master's,48.257796864041886,2,No,62.72221132524018,2,Male,0,0,0.0
Bachelor's,85.70593278464068,10,Yes,74.3414913603954,5,Female,1,1,0.99
Bachelor's,76.70825202335654,19,No,78.84658977484632,1,Male,0,0,0.0
PhD,65.25657740034215,20,No,82.4422388944846,4,Male,0,0,0.0
PhD,62.75061846531591,14,Yes,85.10251420497035,2,Female,0,0,0.0
Master's,79.00654866438764,5,No,73.16539975974932,4,Female,0,0,0.0
PhD,57.60067723229279,17,No,60.9862081235462,1,Female,0,0,0.0
Master's,73.58848250350063,12,No,79.06071881137514,5,Female,1,1,1.0
PhD,51.70267379858735,14,Yes,73.80943135936413,4,Male,0,0,0.0
PhD,100.0,2,Yes,87.04772865935476,5,Male,0,0,0.02
PhD,59.69428921587557,14,No,77.00050427277434,4,Male,0,0,0.0
Bachelor's,79.725984344117,0,Yes,87.14975407981768,1,Male,0,0,0.0
Bachelor's,52.0296753049757,9,No,69.74458175841903,2,Male,0,0,0.0
Bachelor's,67.55120261350925,17,No,87.14628540671457,3,Male,0,0,0.01
PhD,83.2692783514513,7,Yes,76.56762563710632,5,Male,1,1,0.98
Master's,86.51433070936014,11,No,79.17693311341519,2,Male,0,0,0.0
Master's,81.44932394654376,4,No,57.83201172870144,4,Male,0,0,0.0
Master's,67.92633506015409,0,No,86.10365567982514,2,Female,0,0,0.0
Master's,60.0107350584171,7,No,73.16238240465087,3,Female,0,0,0.0
Bachelor's,53.83484322221291,4,No,79.95099992337771,5,Male,0,0,0.0
Bachelor's,92.5569788165669,16,No,71.71693552071717,5,Male,1,1,0.95
PhD,71.55056859982939,14,No,86.52291382713773,2,Female,0,0,0.0
PhD,74.32358840632848,3,Yes,77.26783379592284,1,Male,0,0,0.0
Master's,87.48054780649163,12,Yes,76.47113716325596,4,Female,1,1,1.0
Bachelor's,78.80096925332555,16,No,93.93611770731052,2,Male,0,0,0.0
Master's,68.0887412035355,12,Yes,50.08083441060364,1,Male,0,0,0.0
PhD,81.1660517257077,1,No,70.90190388441621,5,Female,0,0,0.02
PhD,60.66180477232419,3,No,73.43866085355363,4,Male,0,0,0.0
Master's,46.73287783777507,1,No,66.7192034037497,5,Male,0,0,0.0
PhD,91.17763363026774,11,No,78.31968179068653,3,Female,0,0,0.0
Master's,61.911947803993314,18,Yes,61.61375776035904,1,Female,0,0,0.0
Bachelor's,65.43565055923973,17,No,62.01977752973989,3,Female,0,0,0.0
Master's,66.75874862310715,9,No,79.36837677400328,3,Female,0,0,0.0
Bachelor's,60.96691960423584,4,Yes,65.85511414897857,3,Female,0,0,0.0
Bachelor's,86.52000792262898,10,Yes,80.11842724838166,1,Male,0,0,0.0
PhD,75.61684290312941,0,Yes,69.0160900411047,4,Male,0,0,0.0
PhD,65.44319650303801,2,Yes,66.62300131158169,5,Male,0,0,0.0
PhD,50.86496678447584,16,Yes,65.126162067332,4,Male,0,0,0.0
Master's,74.55696723041132,14,Yes,65.48184752977332,4,Female,0,0,0.0
Master's,33.24085483632955,13,No,70.71654768245503,4,Male,0,0,0.0
PhD,73.49119042854169,14,No,67.02240246291952,5,Male,0,0,0.01
Master's,90.14770667283096,15,Yes,73.7504339671544,5,Male,1,1,1.0
PhD,70.9683761432358,3,Yes,56.395275968464944,1,Male,0,0,0.0
Master's,88.09490955589044,18,No,66.52974456374959,2,Male,0,0,0.0
Bachelor's,51.562336416433695,7,Yes,87.49152064789014,5,Male,0,0,0.0
Bachelor's,100.0,5,Yes,62.426046908889674,5,Female,0,0,0.0
PhD,86.45928157812523,15,Yes,68.3672592822435,2,Female,0,0,0.0
Master's,77.13948793267335,2,No,87.39125460033675,5,Female,0,0,0.0
Master's,61.024083176646045,7,Yes,74.5910354530285,4,Female,0,0,0.0
Bachelor's,58.53216844758175,4,No,57.77560759382703,5,Female,0,0,0.0
Bachelor's,68.93638857406931,4,No,80.95685715401218,1,Male,0,0,0.0
PhD,88.04167343988347,11,No,86.85492457225119,5,Female,1,1,1.0
Bachelor's,50.26718753692485,0,Yes,74.75741024941601,2,Male,0,0,0.0
PhD,70.15615764912548,6,Yes,69.41587053588225,4,Male,0,0,0.0
Bachelor's,81.01330407495676,10,No,57.57839986271621,2,Female,0,0,0.0
Bachelor's,83.9402322590133,9,No,70.14185849883137,5,Male,1,1,0.97
Master's,80.9685475159255,2,Yes,62.53669594032966,5,Male,0,0,0.0
Bachelor's,48.736097111969315,7,No,74.915265139092,1,Male,0,0,0.0
Bachelor's,86.97666826781429,0,Yes,83.27738930529472,4,Male,0,0,0.0
PhD,71.00790484143546,7,No,65.11002597121059,5,Female,0,0,0.01
Bachelor's,53.71607266040574,19,Yes,81.84999053015784,1,Male,0,0,0.0
PhD,69.6374768898942,10,Yes,57.46627545671897,1,Female,0,0,0.0
Bachelor's,40.62002285031566,6,No,72.52283582348188,2,Male,0,0,0.0
Bachelor's,78.67447034515402,15,No,54.91032098526912,4,Male,0,0,0.01
PhD,68.08435800192925,6,Yes,76.82090164641461,3,Male,0,0,0.0
Master's,50.948265156312544,12,No,86.27016371939884,1,Female,0,0,0.0
PhD,65.64885090486169,9,No,70.65061677104694,3,Female,0,0,0.0
PhD,59.38802171434785,16,No,76.61661170039257,2,Male,0,0,0.0
PhD,60.346242715761875,2,Yes,69.96420146938765,1,Female,0,0,0.0
Master's,36.08450625910248,6,No,78.53647757926694,4,Female,0,0,0.0
Bachelor's,44.917548699479966,10,No,83.10661869833469,3,Male,0,0,0.0
PhD,66.55451512964378,12,No,74.86369382357603,4,Male,0,0,0.0
PhD,63.97374107482959,4,No,69.68474014842302,3,Female,0,0,0.0
Master's,84.60967242720591,18,Yes,77.86948752093853,2,Male,0,0,0.0
PhD,60.52325531994282,14,No,93.15160764228028,1,Male,0,0,0.0
Bachelor's,62.09528020523096,0,Yes,78.14968733101709,1,Male,0,0,0.0
Master's,62.7964012626004,4,Yes,62.26819597972489,2,Male,0,0,0.0
Bachelor's,67.04455411301358,12,No,93.92131377801232,5,Male,0,0,0.0
Bachelor's,71.37196100535951,9,No,66.85352470798742,3,Female,0,0,0.0
Master's,63.905085837531104,4,Yes,67.16203525946698,3,Female,0,0,0.0
PhD,78.56832231189362,0,No,85.08336914835525,5,Female,0,0,0.0
Bachelor's,100.0,9,No,70.79992629953875,2,Female,0,0,0.0
Bachelor's,57.61834157733648,17,Yes,79.97362289872905,4,Male,0,0,0.0
Bachelor's,75.87745015259193,7,No,79.25120332567582,4,Male,1,1,0.96
Bachelor's,70.44289369421985,19,No,79.4010147514419,2,Female,0,0,0.01
Master's,85.70551798670127,2,No,89.44331335236448,4,Male,0,0,0.0
Master's,73.04499854358698,18,Yes,72.31888148378884,2,Female,0,0,0.01
Bachelor's,59.10323214436963,18,No,75.33879592834506,3,Male,0,0,0.0
PhD,52.52419378972489,1,Yes,65.83014483790028,3,Male,0,0,0.0
Bachelor's,79.15734406138293,16,Yes,82.46711764160257,5,Male,1,1,0.98
PhD,53.742970070946726,15,Yes,77.05922530009292,2,Female,0,0,0.0
Bachelor's,87.7561072925215,20,No,87.58012359205614,4,Female,1,1,0.99
PhD,78.29789031586283,9,No,78.68261278521638,2,Female,0,0,0.0
Bachelor's,71.30063725217653,20,Yes,92.31266891127508,1,Female,0,0,0.0
PhD,50.316174508607894,15,Yes,73.72566080224513,5,Male,0,0,0.01
Bachelor's,80.12984714669108,4,No,77.35151107997774,1,Male,0,0,0.0
Bachelor's,94.2514911222056,19,No,75.69105678703009,5,Male,1,1,0.99
PhD,63.623577878971844,2,Yes,68.05940401677715,5,Male,0,0,0.0
Master's,58.87138994009154,2,No,55.43011965868952,5,Female,0,0,0.0
PhD,68.6196131150766,1,Yes,77.24631149198022,1,Female,0,0,0.0
Master's,77.00413407897821,20,Yes,58.99170487026912,5,Male,0,0,0.0
Bachelor's,62.031711805004065,3,No,79.64127080068424,2,Female,0,0,0.0
PhD,83.48797218985011,17,No,86.56080020350834,2,Female,0,0,0.0
PhD,98.66076961405547,1,No,74.40488247871467,1,Female,0,0,0.0
PhD,74.953688252769,5,Yes,78.81897270647974,3,Male,0,0,0.0
Master's,65.12520845472511,2,No,79.15881356261943,3,Female,0,0,0.0
Master's,76.60005662273369,20,No,84.50018187727477,1,Female,0,0,0.0
Bachelor's,87.6594934450166,2,Yes,74.0166262378503,5,Female,0,0,0.01
Master's,72.39454942828024,1,Yes,62.91498327210269,5,Male,0,0,0.0
Master's,77.27642546654802,2,No,57.49139422188486,5,Male,0,0,0.0
Bachelor's,80.57149283113439,16,No,71.53628323129837,1,Male,0,0,0.0
PhD,56.86831216218855,13,Yes,58.700871679008316,5,Male,0,0,0.0
PhD,76.88682012114413,6,Yes,75.37855045457778,2,Male,0,0,0.0
Bachelor's,49.87076793736301,20,No,77.5145167624069,5,Male,0,0,0.0
PhD,60.1235329285435,5,No,69.72348091986309,1,Male,0,0,0.0
Master's,87.18493601929441,7,Yes,82.38217328891642,5,Male,1,1,0.97
Bachelor's,83.06552852966149,18,No,76.60541990325284,2,Female,0,0,0.0
Bachelor's,65.94729984651386,18,Yes,68.37533026573118,1,Male,0,0,0.0
Bachelor's,95.58690150168597,11,Yes,70.44756745735145,3,Male,0,0,0.01
PhD,50.34714879399861,4,No,88.49959144027481,1,Male,0,0,0.0
Bachelor's,66.92368460564599,4,No,57.99166060283638,4,Male,0,0,0.0
Bachelor's,74.12656433968644,13,Yes,72.59320705512414,3,Female,0,0,0.0
Bachelor's,27.87629161421455,16,Yes,76.98448648127825,3,Male,0,0,0.0
PhD,67.63506138285857,15,Yes,68.92437490360886,1,Female,0,0,0.0
Master's,53.13252650157531,3,No,67.77726281635933,4,Male,0,0,0.0
Bachelor's,53.47394405702329,7,Yes,86.04484581780774,3,Male,0,0,0.0
Master's,65.91655173445213,2,Yes,95.41788757349923,5,Female,0,0,0.0
PhD,42.61512444548454,20,Yes,71.6562152462441,4,Female,0,0,0.01
PhD,57.88060324660686,4,No,75.25465940167376,4,Male,0,0,0.0
PhD,42.965764659921604,6,Yes,80.80219648861714,1,Female,0,0,0.0
PhD,71.85680570167455,17,No,64.81445100534228,1,Female,0,0,0.0
Master's,71.56520847701772,7,No,75.70199256454308,1,Male,0,0,0.0
Bachelor's,64.77178042810924,10,Yes,90.33558401614033,4,Female,0,0,0.01
PhD,84.94667745790001,13,Yes,98.83516788955117,2,Female,0,0,0.0
PhD,65.55756122358902,17,Yes,62.51890966433822,1,Male,0,0,0.0
Master's,69.65379241394083,12,No,66.05197125359442,2,Female,0,0,0.0
Master's,56.40998870379079,5,Yes,70.68008006622551,3,Male,0,0,0.0
PhD,35.4508826861189,12,No,71.29181527191513,5,Male,0,0,0.0
Bachelor's,67.81990431034866,0,No,85.83671089478439,5,Male,0,0,0.0
Bachelor's,65.86077609468607,10,No,75.34165606696415,2,Female,0,0,0.0
PhD,95.64863022111561,6,No,85.02135652575481,4,Female,1,1,0.97
